City,Vehicle Type,Weather,Economic Condition,Day Of Week,Hour Of Day,Speed,Is Peak Hour,Random Event Occurred,Energy Consumption,Traffic Density
Neuroburg,Drone,Snowy,Stable,Monday,0,61.0096,0,0,36.489,0.1586
Neuroburg,Autonomous Vehicle,Clear,Stable,Tuesday,23,36.0418,0,0,32.7652,0.0857
SolarisVille,Autonomous Vehicle,Rainy,Stable,Saturday,20,73.2119,0,0,58.5695,0.3729
Ecoopolis,Flying Car,Electromagnetic Storm,Stable,Wednesday,18,23.1317,1,0,27.758,0.3743
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Friday,13,60.5818,0,0,48.4654,0.103
Neuroburg,Autonomous Vehicle,Snowy,Stable,Wednesday,12,72.3976,0,0,69.28,0.1605
TechHaven,Autonomous Vehicle,Snowy,Stable,Thursday,18,53.8192,1,0,38.1494,0.1826
Ecoopolis,Drone,Electromagnetic Storm,Booming,Wednesday,9,29.5846,0,0,14.7923,0.2718
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Monday,23,106.6492,0,0,85.3194,0.1321
Ecoopolis,Drone,Rainy,Booming,Saturday,20,53.2907,0,1,33.3067,0.277
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,15,34.1031,0,0,27.2825,0.224
TechHaven,Autonomous Vehicle,Snowy,Stable,Thursday,21,41.4499,0,0,36.7268,0.2221
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Friday,10,42.2555,0,0,38.4141,0.2587
SolarisVille,Autonomous Vehicle,Clear,Recession,Tuesday,17,78.0383,1,1,62.4306,0.1663
SolarisVille,Car,Solar Flare,Booming,Thursday,14,66.5313,0,0,66.5313,0.2675
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Sunday,16,122.2288,0,0,111.1171,0.096
Ecoopolis,Flying Car,Electromagnetic Storm,Recession,Sunday,4,89.8632,0,0,107.8358,0.1023
TechHaven,Autonomous Vehicle,Rainy,Recession,Friday,23,62.7683,0,0,60.0654,0.0869
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Thursday,0,96.0,0,0,78.6968,0.1789
TechHaven,Drone,Rainy,Stable,Saturday,10,21.6503,0,0,12.9488,0.2552
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Stable,Friday,1,86.1867,0,0,68.9494,0.3381
Ecoopolis,Drone,Electromagnetic Storm,Booming,Thursday,1,82.2198,0,0,41.1099,0.2395
Ecoopolis,Autonomous Vehicle,Snowy,Recession,Wednesday,15,29.1909,0,0,23.3527,0.0839
MetropolisX,Autonomous Vehicle,Solar Flare,Recession,Thursday,20,47.6754,0,0,43.779,0.0631
Neuroburg,Autonomous Vehicle,Clear,Booming,Tuesday,13,30.5883,0,0,27.8075,0.081
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Sunday,4,45.3905,0,0,36.3124,0.1702
Ecoopolis,Flying Car,Rainy,Booming,Tuesday,1,83.9738,0,0,100.7686,0.1437
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Saturday,13,47.2874,1,0,36.2009,0.1139
Neuroburg,Autonomous Vehicle,Clear,Booming,Saturday,5,51.2245,0,0,58.2096,0.0815
AquaCity,Car,Snowy,Recession,Sunday,1,26.5603,0,1,26.5603,0.2818
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Thursday,2,39.1953,0,0,31.3562,0.0946
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Booming,Thursday,11,66.514,0,0,63.6498,0.3696
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Tuesday,4,40.2839,0,0,50.8635,0.0851
Neuroburg,Autonomous Vehicle,Rainy,Booming,Monday,0,48.0699,0,0,45.9999,0.1128
MetropolisX,Autonomous Vehicle,Clear,Recession,Monday,15,23.5407,0,0,21.4007,0.1864
SolarisVille,Autonomous Vehicle,Snowy,Stable,Saturday,20,22.0766,0,0,17.6613,0.2833
Ecoopolis,Drone,Rainy,Recession,Tuesday,4,95.04,0,0,48.9747,0.1936
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Monday,4,98.1964,0,0,89.2694,0.1061
Neuroburg,Autonomous Vehicle,Clear,Stable,Friday,18,48.9913,1,0,30.453,0.1529
Ecoopolis,Autonomous Vehicle,Snowy,Recession,Wednesday,17,41.7339,1,0,33.3871,0.0672
MetropolisX,Drone,Snowy,Recession,Wednesday,18,38.3555,1,0,18.3519,0.0749
SolarisVille,Car,Solar Flare,Booming,Thursday,10,66.2938,0,1,66.2938,0.2098
MetropolisX,Autonomous Vehicle,Clear,Recession,Tuesday,21,49.3249,0,0,45.2937,0.2035
AquaCity,Flying Car,Rainy,Recession,Sunday,18,42.8488,0,0,51.4186,0.2783
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Monday,4,89.9537,0,0,71.963,0.2076
AquaCity,Autonomous Vehicle,Snowy,Recession,Friday,7,34.9324,1,0,31.051,0.1602
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,1,62.1153,0,0,49.6923,0.2452
Neuroburg,Autonomous Vehicle,Snowy,Stable,Thursday,18,125.5724,1,0,82.1641,0.0961
AquaCity,Drone,Clear,Recession,Saturday,14,46.501,1,0,23.2505,0.3386
SolarisVille,Autonomous Vehicle,Snowy,Recession,Thursday,2,50.2443,0,0,40.1955,0.1664
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Thursday,23,33.3651,0,0,31.9283,0.0698
MetropolisX,Flying Car,Snowy,Stable,Thursday,19,59.7566,0,0,85.7751,0.3721
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Stable,Tuesday,8,115.1161,1,0,88.1271,0.3769
SolarisVille,Autonomous Vehicle,Clear,Booming,Wednesday,6,24.2108,0,0,19.3686,0.3728
AquaCity,Autonomous Vehicle,Snowy,Booming,Wednesday,19,83.0222,0,0,73.7975,0.3707
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Saturday,22,59.2742,0,1,53.8856,0.0883
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,12,85.742,0,0,68.5936,0.0827
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Sunday,14,69.12,1,0,74.2767,0.1838
TechHaven,Autonomous Vehicle,Clear,Booming,Monday,16,43.0001,0,0,39.091,0.266
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Sunday,18,31.5408,0,0,30.1826,0.0618
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,14,95.04,1,0,77.4623,0.211
Ecoopolis,Drone,Clear,Recession,Thursday,22,43.2584,0,0,21.6292,0.1518
Ecoopolis,Autonomous Vehicle,Clear,Booming,Wednesday,8,76.8,1,0,75.1315,0.2699
Neuroburg,Drone,Solar Flare,Booming,Monday,22,58.285,0,0,33.1165,0.1442
Ecoopolis,Autonomous Vehicle,Solar Flare,Booming,Saturday,21,35.6485,0,0,28.5188,0.2631
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Saturday,7,73.3118,0,0,70.1548,0.2038
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,19,74.9466,0,0,61.2985,0.0546
Ecoopolis,Drone,Clear,Booming,Monday,4,96.0,0,0,54.7383,0.2475
AquaCity,Autonomous Vehicle,Clear,Stable,Friday,12,104.6758,0,0,83.7406,0.3537
Ecoopolis,Autonomous Vehicle,Snowy,Recession,Saturday,11,37.1445,0,0,29.7156,0.1094
Neuroburg,Autonomous Vehicle,Snowy,Booming,Sunday,12,40.8764,1,0,31.2929,0.0818
MetropolisX,Autonomous Vehicle,Clear,Recession,Wednesday,6,48.2357,0,0,43.8506,0.287
MetropolisX,Drone,Snowy,Recession,Wednesday,22,72.506,0,0,43.3648,0.2051
SolarisVille,Autonomous Vehicle,Rainy,Stable,Tuesday,3,66.9751,0,0,53.5801,0.2646
Neuroburg,Autonomous Vehicle,Rainy,Booming,Monday,20,99.0374,0,1,81.0022,0.077
TechHaven,Autonomous Vehicle,Snowy,Stable,Saturday,19,76.405,0,0,73.1148,0.1221
AquaCity,Autonomous Vehicle,Solar Flare,Recession,Saturday,8,76.6427,0,0,61.3141,0.2607
Neuroburg,Autonomous Vehicle,Rainy,Stable,Thursday,19,64.8759,0,0,53.0617,0.0651
AquaCity,Flying Car,Clear,Recession,Tuesday,19,109.5834,0,0,131.5,0.1351
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Recession,Saturday,14,95.04,1,0,79.2934,0.286
Neuroburg,Autonomous Vehicle,Clear,Stable,Monday,4,17.1636,0,0,15.6032,0.1325
SolarisVille,Autonomous Vehicle,Clear,Stable,Friday,5,42.8076,0,0,34.2461,0.3447
AquaCity,Autonomous Vehicle,Rainy,Recession,Thursday,19,28.8698,0,0,25.6621,0.2282
SolarisVille,Autonomous Vehicle,Clear,Recession,Wednesday,18,75.0309,1,0,66.6941,0.124
SolarisVille,Autonomous Vehicle,Snowy,Recession,Friday,12,109.0387,0,0,87.2309,0.0952
SolarisVille,Drone,Solar Flare,Stable,Friday,13,51.3099,0,0,25.655,0.1292
TechHaven,Drone,Rainy,Stable,Saturday,4,83.5138,0,0,49.9484,0.162
Neuroburg,Autonomous Vehicle,Rainy,Stable,Monday,7,43.9791,1,0,33.6682,0.0817
TechHaven,Autonomous Vehicle,Snowy,Recession,Monday,0,61.5576,0,0,58.9068,0.0927
MetropolisX,Autonomous Vehicle,Snowy,Recession,Thursday,13,18.988,0,0,18.1703,0.2863
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,17,19.3883,1,0,14.8427,0.3471
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Friday,0,26.3735,0,0,23.9759,0.1245
MetropolisX,Drone,Rainy,Recession,Friday,14,77.1546,0,0,46.1451,0.1098
SolarisVille,Drone,Rainy,Recession,Saturday,2,115.5191,0,0,57.7596,0.1108
Ecoopolis,Flying Car,Snowy,Stable,Friday,7,59.8664,1,0,71.8396,0.201
Ecoopolis,Autonomous Vehicle,Clear,Recession,Saturday,13,44.7201,1,0,35.7761,0.1204
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,4,28.3579,0,0,27.1367,0.134
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Saturday,9,53.1616,0,0,50.8724,0.0766
TechHaven,Autonomous Vehicle,Snowy,Booming,Thursday,13,82.181,0,0,78.6421,0.2689
AquaCity,Autonomous Vehicle,Rainy,Booming,Wednesday,16,29.8879,0,0,23.9103,0.3476
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Friday,11,47.0203,0,0,47.0203,0.2768
Neuroburg,Autonomous Vehicle,Rainy,Booming,Wednesday,2,42.6651,0,0,40.8279,0.0904
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Friday,5,65.8299,0,0,52.6639,0.1526
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,3,50.4962,0,0,48.3217,0.3472
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Sunday,10,70.2687,0,0,67.2428,0.1096
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Sunday,0,35.4529,0,0,32.23,0.1359
TechHaven,Flying Car,Snowy,Stable,Thursday,1,78.7813,0,0,113.0832,0.2466
Ecoopolis,Drone,Clear,Booming,Tuesday,11,61.1195,0,0,30.5598,0.198
Neuroburg,Drone,Snowy,Recession,Tuesday,9,45.7371,0,0,27.3547,0.0545
SolarisVille,Drone,Snowy,Booming,Friday,0,96.613,0,0,48.3065,0.2461
Neuroburg,Autonomous Vehicle,Clear,Stable,Sunday,19,21.9218,0,0,19.9289,0.075
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,5,27.2631,0,1,26.0891,0.0941
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Tuesday,21,35.6823,0,0,31.7176,0.0514
Neuroburg,Autonomous Vehicle,Rainy,Booming,Thursday,16,24.4043,0,0,23.3534,0.0721
Neuroburg,Autonomous Vehicle,Snowy,Booming,Saturday,15,36.0801,0,0,34.5264,0.0788
TechHaven,Drone,Snowy,Booming,Wednesday,1,69.7781,0,0,41.7333,0.2027
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Wednesday,14,44.6427,0,0,40.5843,0.1062
TechHaven,Drone,Clear,Booming,Friday,19,76.1613,0,0,43.2734,0.2217
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Monday,3,34.5764,0,0,27.6611,0.1139
TechHaven,Autonomous Vehicle,Snowy,Stable,Monday,12,99.3168,0,0,104.6859,0.2687
Neuroburg,Drone,Clear,Booming,Tuesday,11,89.4722,0,1,50.8365,0.0914
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Tuesday,18,77.6197,1,0,48.2484,0.1033
Neuroburg,Autonomous Vehicle,Clear,Booming,Friday,20,85.6075,0,0,66.5171,0.1017
TechHaven,Autonomous Vehicle,Clear,Recession,Thursday,6,71.3281,0,0,64.8437,0.0683
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Tuesday,18,104.1946,1,0,73.8576,0.2261
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Stable,Thursday,12,59.4959,0,0,47.5967,0.2137
AquaCity,Drone,Clear,Recession,Saturday,22,106.3833,0,0,53.1916,0.287
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Monday,9,48.0326,0,0,38.4261,0.0635
TechHaven,Autonomous Vehicle,Snowy,Stable,Friday,1,34.4832,0,0,32.9983,0.258
Neuroburg,Drone,Solar Flare,Stable,Thursday,12,30.9408,0,0,17.58,0.1231
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,5,92.8523,0,0,88.8539,0.0891
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Monday,2,57.5604,0,0,52.3277,0.0843
Ecoopolis,Flying Car,Clear,Booming,Thursday,6,91.5462,0,0,109.8555,0.2002
MetropolisX,Autonomous Vehicle,Clear,Booming,Sunday,6,55.8593,0,0,50.7812,0.34
SolarisVille,Autonomous Vehicle,Snowy,Recession,Monday,5,36.2656,0,0,29.0125,0.0722
Neuroburg,Drone,Solar Flare,Booming,Friday,23,18.7813,0,0,10.6712,0.0717
Ecoopolis,Autonomous Vehicle,Rainy,Stable,Wednesday,2,17.7428,0,0,14.1942,0.1784
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Monday,16,101.832,0,0,92.5745,0.1219
SolarisVille,Flying Car,Solar Flare,Booming,Friday,5,54.9842,0,0,65.981,0.2442
Ecoopolis,Autonomous Vehicle,Snowy,Booming,Sunday,1,34.4711,0,0,27.5769,0.2372
Ecoopolis,Drone,Snowy,Booming,Tuesday,1,30.9858,0,0,15.4929,0.2517
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Saturday,12,62.5391,1,0,50.0313,0.0572
MetropolisX,Autonomous Vehicle,Rainy,Recession,Wednesday,23,59.7859,0,0,57.2114,0.1215
Neuroburg,Drone,Rainy,Stable,Tuesday,1,87.3595,0,0,52.2485,0.0883
SolarisVille,Drone,Electromagnetic Storm,Recession,Saturday,0,88.7521,0,1,44.3761,0.1218
TechHaven,Drone,Electromagnetic Storm,Booming,Sunday,2,30.1504,0,0,18.0326,0.1981
SolarisVille,Drone,Snowy,Recession,Thursday,21,43.8495,0,0,21.9247,0.1704
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Saturday,15,82.1388,0,0,65.711,0.213
Ecoopolis,Autonomous Vehicle,Solar Flare,Booming,Sunday,20,47.8597,0,0,38.2877,0.2677
AquaCity,Autonomous Vehicle,Solar Flare,Stable,Wednesday,19,58.3426,0,0,51.8601,0.3528
SolarisVille,Autonomous Vehicle,Clear,Recession,Sunday,19,24.2333,0,0,19.3866,0.1989
TechHaven,Drone,Rainy,Recession,Tuesday,18,42.9706,1,0,20.5601,0.1008
Neuroburg,Autonomous Vehicle,Clear,Stable,Monday,6,54.0014,0,0,49.0922,0.0803
Ecoopolis,Drone,Clear,Booming,Sunday,12,29.2969,1,0,14.6484,0.2612
TechHaven,Autonomous Vehicle,Rainy,Recession,Saturday,2,73.0247,0,0,69.8801,0.0807
Neuroburg,Drone,Electromagnetic Storm,Booming,Thursday,16,22.7934,0,0,13.6324,0.0821
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Thursday,13,54.6787,0,1,43.743,0.2082
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Stable,Thursday,18,86.1619,1,0,76.5883,0.2193
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,14,120.6223,0,0,115.428,0.1106
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Friday,13,36.8863,0,1,33.533,0.2402
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Wednesday,11,42.1978,0,0,38.3616,0.1258
MetropolisX,Drone,Clear,Recession,Thursday,2,71.2238,0,0,40.4681,0.1492
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Saturday,3,100.3785,0,0,96.056,0.0659
SolarisVille,Drone,Snowy,Recession,Tuesday,3,60.3012,0,0,30.1506,0.1388
MetropolisX,Autonomous Vehicle,Snowy,Recession,Sunday,4,48.7834,0,0,46.6827,0.2877
TechHaven,Autonomous Vehicle,Snowy,Stable,Friday,18,90.4171,1,0,64.0915,0.1251
TechHaven,Drone,Clear,Recession,Tuesday,5,79.5481,0,0,45.1978,0.0577
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Monday,11,69.8379,0,0,55.8703,0.1901
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Monday,8,45.3181,1,0,32.9586,0.2684
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Tuesday,20,64.1522,0,0,52.4698,0.0635
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,19,34.1603,0,0,27.9396,0.0711
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Wednesday,22,57.8283,0,0,46.2626,0.1295
Ecoopolis,Autonomous Vehicle,Snowy,Booming,Tuesday,7,55.296,1,0,89.0647,0.1398
AquaCity,Drone,Snowy,Booming,Monday,19,24.8618,0,0,12.4309,0.3445
TechHaven,Drone,Rainy,Recession,Sunday,1,50.0979,0,0,29.9628,0.1032
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Sunday,15,61.5652,0,0,55.9684,0.2353
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,9,85.432,0,0,68.3456,0.244
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Recession,Friday,12,55.9025,0,0,44.722,0.0792
Neuroburg,Drone,Electromagnetic Storm,Stable,Sunday,9,92.4651,0,1,55.3021,0.1001
MetropolisX,Drone,Snowy,Stable,Thursday,10,41.3788,0,0,39.2827,0.3404
SolarisVille,Autonomous Vehicle,Solar Flare,Stable,Saturday,19,26.1647,0,0,20.9318,0.1351
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Tuesday,8,74.1065,1,0,53.8956,0.0904
AquaCity,Flying Car,Clear,Recession,Sunday,20,33.7137,0,0,40.4564,0.2047
Neuroburg,Drone,Rainy,Booming,Friday,7,75.2929,1,0,36.0253,0.1642
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Friday,21,68.6464,0,0,76.2737,0.1881
AquaCity,Drone,Clear,Recession,Thursday,22,47.7229,0,0,23.8614,0.0735
SolarisVille,Drone,Solar Flare,Recession,Sunday,7,18.7458,0,0,9.3729,0.0821
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Monday,10,71.6614,0,0,95.2438,0.2478
Ecoopolis,Autonomous Vehicle,Snowy,Recession,Saturday,6,24.7463,0,0,19.7971,0.2002
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Saturday,9,68.7916,0,0,55.0333,0.0996
TechHaven,Autonomous Vehicle,Clear,Booming,Thursday,10,82.8556,0,0,75.3232,0.1638
Ecoopolis,Drone,Solar Flare,Recession,Saturday,4,32.9305,0,0,16.4652,0.0661
Ecoopolis,Car,Clear,Booming,Wednesday,12,81.1347,0,0,81.1347,0.2274
MetropolisX,Autonomous Vehicle,Rainy,Recession,Tuesday,7,68.6827,1,0,52.5801,0.0701
SolarisVille,Car,Solar Flare,Stable,Saturday,10,43.0,0,0,43.0,0.1795
TechHaven,Drone,Electromagnetic Storm,Stable,Saturday,2,88.7322,0,0,53.0695,0.1855
Ecoopolis,Autonomous Vehicle,Solar Flare,Stable,Thursday,22,28.9219,0,0,23.1375,0.2178
MetropolisX,Autonomous Vehicle,Solar Flare,Recession,Tuesday,7,90.8724,1,0,66.089,0.2785
TechHaven,Autonomous Vehicle,Rainy,Stable,Sunday,21,67.9252,0,0,65.0002,0.2931
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Tuesday,14,25.2249,0,0,22.4222,0.1964
TechHaven,Autonomous Vehicle,Snowy,Stable,Tuesday,16,89.6558,0,0,85.795,0.197
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Sunday,13,100.536,1,0,73.1171,0.3716
SolarisVille,Autonomous Vehicle,Solar Flare,Stable,Monday,11,99.7574,0,0,79.8059,0.1772
Ecoopolis,Autonomous Vehicle,Rainy,Stable,Tuesday,0,44.8654,0,0,35.8923,0.1814
AquaCity,Autonomous Vehicle,Solar Flare,Recession,Tuesday,11,83.7904,0,0,67.0323,0.2542
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,8,12.2912,0,0,11.7619,0.1026
SolarisVille,Drone,Snowy,Booming,Monday,23,88.1864,0,0,44.0932,0.2996
TechHaven,Autonomous Vehicle,Clear,Booming,Saturday,0,54.1414,0,0,49.2195,0.2782
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Tuesday,15,68.8968,0,0,65.93,0.0895
MetropolisX,Drone,Solar Flare,Recession,Friday,15,100.7978,0,0,57.2715,0.2326
Ecoopolis,Drone,Electromagnetic Storm,Recession,Saturday,4,51.6923,0,0,25.8461,0.138
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Monday,13,33.5837,0,0,30.5306,0.1803
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Friday,18,100.2928,1,0,62.342,0.1011
Neuroburg,Autonomous Vehicle,Clear,Booming,Saturday,9,103.542,0,0,94.129,0.0968
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Thursday,5,36.2237,0,0,32.9306,0.1057
Ecoopolis,Autonomous Vehicle,Clear,Booming,Saturday,12,70.3576,1,0,56.2861,0.1766
Ecoopolis,Autonomous Vehicle,Clear,Booming,Wednesday,22,44.944,0,0,35.9552,0.2552
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Stable,Saturday,3,76.3192,0,0,73.0327,0.0759
MetropolisX,Autonomous Vehicle,Solar Flare,Recession,Wednesday,16,87.5773,0,0,79.6157,0.0644
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Monday,3,55.722,0,1,44.5776,0.0596
MetropolisX,Autonomous Vehicle,Solar Flare,Recession,Friday,4,32.4398,0,0,29.4907,0.0601
Ecoopolis,Drone,Solar Flare,Stable,Wednesday,20,71.4772,0,0,35.7386,0.2763
Ecoopolis,Drone,Solar Flare,Booming,Monday,5,33.4228,0,0,16.7114,0.1797
Ecoopolis,Autonomous Vehicle,Solar Flare,Booming,Sunday,11,57.1405,0,0,57.1405,0.1916
Ecoopolis,Drone,Solar Flare,Booming,Sunday,4,83.1714,0,0,41.5857,0.2028
Ecoopolis,Car,Clear,Stable,Monday,16,35.9231,0,0,35.9231,0.213
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,17,58.6883,1,0,46.9506,0.1809
SolarisVille,Autonomous Vehicle,Clear,Recession,Saturday,2,37.888,0,0,30.3104,0.1682
Neuroburg,Drone,Snowy,Stable,Tuesday,23,42.4478,0,0,25.3874,0.0697
MetropolisX,Car,Solar Flare,Recession,Saturday,22,100.7445,0,0,114.4824,0.234
Ecoopolis,Autonomous Vehicle,Clear,Stable,Thursday,17,69.12,1,0,66.8894,0.1924
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,13,40.5973,0,0,38.8491,0.0847
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Sunday,13,16.403,1,0,13.1224,0.0965
Ecoopolis,Autonomous Vehicle,Clear,Recession,Tuesday,12,27.9666,0,0,22.3733,0.0818
TechHaven,Autonomous Vehicle,Rainy,Recession,Tuesday,23,24.5266,0,0,23.4704,0.1275
Neuroburg,Autonomous Vehicle,Clear,Booming,Monday,3,71.0193,0,0,64.563,0.1021
Neuroburg,Drone,Clear,Recession,Sunday,14,97.596,1,0,44.3618,0.0534
TechHaven,Drone,Clear,Booming,Sunday,5,86.5697,0,0,49.1873,0.259
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Wednesday,18,36.345,1,0,35.8963,0.1268
MetropolisX,Drone,Clear,Recession,Sunday,16,102.3003,0,0,58.1252,0.2164
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Thursday,10,62.2655,0,0,49.8124,0.2213
AquaCity,Autonomous Vehicle,Clear,Recession,Tuesday,3,96.5465,0,0,77.2372,0.0773
MetropolisX,Autonomous Vehicle,Rainy,Stable,Wednesday,3,37.5127,0,0,35.8973,0.3
SolarisVille,Autonomous Vehicle,Rainy,Booming,Sunday,17,67.2903,0,0,53.8323,0.348
Ecoopolis,Car,Snowy,Booming,Monday,11,78.9138,0,0,78.9138,0.1342
TechHaven,Drone,Clear,Stable,Tuesday,13,63.2155,0,0,49.886,0.1568
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Saturday,1,33.4246,0,0,31.9853,0.0734
SolarisVille,Drone,Solar Flare,Booming,Monday,1,104.5379,0,0,52.2689,0.1318
Ecoopolis,Drone,Rainy,Booming,Tuesday,13,86.4,0,0,51.6204,0.1998
Neuroburg,Drone,Rainy,Booming,Monday,2,71.9815,0,0,43.0512,0.0876
TechHaven,Autonomous Vehicle,Clear,Booming,Monday,15,97.434,0,0,88.5764,0.2588
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Thursday,22,78.9525,0,0,63.162,0.1916
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Monday,10,96.4144,0,0,87.6494,0.0851
Ecoopolis,Drone,Rainy,Booming,Monday,12,53.0449,0,0,26.5225,0.196
Ecoopolis,Drone,Rainy,Booming,Thursday,8,23.0597,1,0,14.4123,0.1988
Neuroburg,Drone,Electromagnetic Storm,Stable,Friday,19,82.1194,0,0,49.1145,0.0734
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Stable,Tuesday,13,27.5229,0,0,22.0183,0.2876
Neuroburg,Drone,Electromagnetic Storm,Booming,Thursday,12,34.4251,0,0,20.5892,0.1039
Neuroburg,Autonomous Vehicle,Clear,Booming,Saturday,8,44.2644,0,0,40.2404,0.0902
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Thursday,1,73.485,0,0,66.8046,0.2087
Neuroburg,Autonomous Vehicle,Snowy,Recession,Friday,8,50.6293,1,0,38.7593,0.0625
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Stable,Tuesday,18,25.0325,1,0,22.2511,0.1554
TechHaven,Autonomous Vehicle,Clear,Recession,Friday,19,28.6984,0,0,33.5512,0.1259
MetropolisX,Drone,Electromagnetic Storm,Recession,Wednesday,11,68.7319,0,0,65.2502,0.0947
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Tuesday,8,97.3404,1,0,70.793,0.0941
Ecoopolis,Drone,Electromagnetic Storm,Recession,Friday,2,105.6,0,0,54.8615,0.0727
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Monday,0,44.7845,0,0,40.7132,0.118
